S.No.,Acc.No.,Title,Author,Publiser/Year,Bill No,Date,Titles,Vol,Branch,Cost,Remarks,Publisher/Year
,20441,Circuits and Networks,Sudhakar,": TMH, 2010",,,,,,,,
,20442,Circuits and Networks,Sudhakar,": TMH, 2010",,,,,,,,
,20443,Understanding Power Quality Problems,Bollen,": WILEY, 2010",80640,16/07/2012,T,5.0,M.Tech,795,,
,20444,Understanding Power Quality Problems,Bollen,": WILEY, 2010",,,,,,,,
,20445,Understanding Power Quality Problems,Bollen,": WILEY, 2010",,,,,,,,
,20446,Understanding Power Quality Problems,Bollen,": WILEY, 2010",,,,,,,,
,20447,Understanding Power Quality Problems,Bollen,": WILEY, 2010",,,,,,,,
,20448,Operating Systems,Silberschats,": WILEY, 2010",80640,16/07/2012,T,5.0,M.Tech,529,,
,20449,Operating Systems,Silberschats,": WILEY, 2010",,,,,,,,
,20450,Operating Systems,Silberschats,": WILEY, 2010",,,,,,,,
,20451,Operating Systems,Silberschats,": WILEY, 2010",,,,,,,,
,20452,Operating Systems,Silberschats,": WILEY, 2010",,,,,,,,
,20453,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",81039,10/8/2012,T,32.0,B.Tech,175,,
,20454,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20455,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20456,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20457,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20458,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20459,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20460,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20461,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20462,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20463,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20464,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20465,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20466,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20467,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20468,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20469,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20470,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20471,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20472,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20473,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20474,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20475,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20476,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20477,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20478,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20479,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20480,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20481,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20482,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20483,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20484,Text Book of Environmental Science and Technology,Anji Reddy,": BSP, 2010",,,,,,,,
,20485,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",81039,10/8/2012,T,9.0,B.Tech,195,,
,20486,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20487,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20488,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20489,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20490,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20491,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20492,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20493,Electronic Devices &Circuits,Lal kishore,": BSP, 2010",,,,,,,,
,20494,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",81039,10/8/2012,T,19.0,B.Tech,550,,
,20495,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20496,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20497,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20498,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20499,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20500,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20501,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20502,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20503,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20504,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20505,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20506,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20507,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20508,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20509,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20510,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20511,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20512,Text Book of Fluid Mechanics and Hydralic Machines,Bansal,": LAXMI, 2010",,,,,,,,
,20513,Linear Integrated circuits,Roy Choudhary,", 2010",81039,10/8/2012,T,2.0,B.Tech,295,,
,20514,Linear Integrated circuits,Roy Choudhary,", 2010",,,,,,,,
,20515,"Compilers Principals, Techniques & Tools",Aho,": PEAR, 2010",81039,10/8/2012,T,5.0,B.Tech,650,,
,20516,"Compilers Principals, Techniques & Tools",Aho,": PEAR, 2010",,,,,,,,
,20517,"Compilers Principals, Techniques & Tools",Aho,": PEAR, 2010",,,,,,,,
,20518,"Compilers Principals, Techniques & Tools",Aho,": PEAR, 2010",,,,,,,,
,20519,"Compilers Principals, Techniques & Tools",Aho,": PEAR, 2010",,,,,,,,
,20520,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",81039,10/8/2012,T,29.0,MBA,330,,
,20521,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20522,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20523,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20524,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20525,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20526,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20527,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20528,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20529,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20530,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20531,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20532,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20533,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20534,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20535,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20536,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20537,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20538,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20539,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20540,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20541,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20542,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20543,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20544,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20545,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20546,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20547,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20548,Mathematical Fondations of computer sciences,DSC,": PRISM, 2010",,,,,,,,
,20549,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",81039,10/8/2012,T,20.0,B.Tech,165,,
,20550,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20551,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20552,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20553,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20554,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20555,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20556,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20557,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20558,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20559,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20560,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20561,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20562,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20563,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20564,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20565,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20566,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20567,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20568,Engineering Materials and Metallurgy,Rajput,": SCHAND, 2010",,,,,,,,
,20569,Text Book of Manufacturing Technology,Sharma,": SCHAND, 2010",81039,10/8/2012,T,1.0,B.Tech,175,,
,20570,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",81039,10/8/2012,T,6.0,MBA,240,,
,20571,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",,,,,,,,
,20572,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",,,,,,,,
,20573,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",,,,,,,,
,20574,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",,,,,,,,
,20575,Managerial Economics and Financial Analysis,Aryasri,": TMH, 2010",,,,,,,,
,20576,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",81039,10/8/2012,T,22.0,MBA,425,,
,20577,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20578,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20579,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20580,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20581,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20582,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20583,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20584,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20585,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20586,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20587,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20588,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20589,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20590,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20591,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20592,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20593,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20594,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20595,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20596,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20597,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 2010",,,,,,,,
,20598,Circuit theory,Chakrabarthi,": DPR, 2010",81245,25/08/2012,T,19.0,B.Tech,335,,
,20599,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20600,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20601,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20602,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20603,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20604,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20605,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20606,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20607,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20608,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20609,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20610,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20611,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20612,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20613,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20614,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20615,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20616,Circuit theory,Chakrabarthi,": DPR, 2010",,,,,,,,
,20617,Probability & Statistics,Iyengar,": SCHAND, 2010",81245,25/08/2012,T,30.0,MBA,270,,
,20618,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20619,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20620,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20621,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20622,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20623,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20624,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20625,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20626,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20627,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20628,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20629,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20630,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20631,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20632,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20633,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20634,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20635,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20636,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20637,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20638,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20639,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20640,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20641,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20642,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20643,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20644,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20645,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20646,Probability & Statistics,Iyengar,": SCHAND, 2010",,,,,,,,
,20647,Data Communication and Networking,Forouzan,": TMH, 2010",81245,25/08/2012,T,9.0,B.Tech,499,,
,20648,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20649,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20650,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20651,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20652,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20653,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20654,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20655,Data Communication and Networking,Forouzan,": TMH, 2010",,,,,,,,
,20656,Basic Electrical Engineering,Naidu,": TMH, 2010",81245,25/08/2012,T,9.0,B.Tech,295,,
,20657,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20658,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20659,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20660,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20661,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20662,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20663,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20664,Basic Electrical Engineering,Naidu,": TMH, 2010",,,,,,,,
,20665,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",81245,25/08/2012,T,19.0,B.Tech,395,,
,20666,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20667,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20668,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20669,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20670,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20671,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20672,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20673,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20674,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20675,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20676,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20677,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20678,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20679,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20680,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20681,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20682,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20683,Electronic Devices &Circuits,Salivahanan,": TMH, 2010",,,,,,,,
,20684,Information Storage and Retrivel Systems,Kowalski,": SPRINGER, 2010",81245,25/08/2012,T,2.0,M.Tech,650,,
,20685,Information Storage and Retrivel Systems,Kowalski,": SPRINGER, 2010",,,,,,,,
,20686,Multimedia Communication,Halsal,": PEAR, 2010",81245,25/08/2012,T,2.0,M.Tech,685,,
,20687,Multimedia Communication,Halsal,": PEAR, 2010",,,,,,,,
,20688,Digital Signal Processing,Avtar Singh,": CEN, 2010",81245,25/08/2012,T,2.0,M.Tech,375,,
,20689,Digital Signal Processing,Avtar Singh,": CEN, 2010",,,,,,,,
,20690,Designer's Guide to Cypress PSOC,Ashby,": ELSEVIER, 2010",81245,25/08/2012,T,2.0,M.Tech,385,,
,20691,Designer's Guide to Cypress PSOC,Ashby,": ELSEVIER, 2010",,,,,,,,
,20692,Strength of Materials,Ryder,": MACMIL, 2010",81245,25/08/2012,T,2.0,M.Tech,295,,
,20693,Strength of Materials,Ryder,": MACMIL, 2010",,,,,,,,
,20694,Fluid Mechanics and Hydraulic Machines,Rajput,": SCHAND, 2010",81245,25/08/2012,T,2.0,B.Tech,825,,
,20695,Fluid Mechanics and Hydraulic Machines,Rajput,": SCHAND, 2010",,,,,,,,
,20696,Control Systems,Gopal,": MGH, 2010",81245,25/08/2012,T,2.0,B.Tech,899,,
,20697,Control Systems,Gopal,": MGH, 2010",,,,,,,,
,20698,Power System Engineering,Chakrabarti,": DPR, 2010",81245,25/08/2012,T,2.0,B.Tech,400,,
